Epoch: 0 | Loss: 0.8159 | Train Accuracy: 24.33 | Test Accuracy: 25.93
Epoch: 1 | Loss: 0.7524 | Train Accuracy: 25.54 | Test Accuracy: 26.75
Epoch: 2 | Loss: 0.7258 | Train Accuracy: 25.96 | Test Accuracy: 27.21
Epoch: 3 | Loss: 0.7174 | Train Accuracy: 26.09 | Test Accuracy: 27.31
Epoch: 4 | Loss: 0.7143 | Train Accuracy: 26.14 | Test Accuracy: 27.27
Epoch: 5 | Loss: 0.7129 | Train Accuracy: 26.16 | Test Accuracy: 27.39
Epoch: 6 | Loss: 0.7123 | Train Accuracy: 26.17 | Test Accuracy: 27.39
Epoch: 7 | Loss: 0.7117 | Train Accuracy: 26.17 | Test Accuracy: 27.39
Epoch: 8 | Loss: 0.7115 | Train Accuracy: 26.19 | Test Accuracy: 27.42
Epoch: 9 | Loss: 0.7111 | Train Accuracy: 26.18 | Test Accuracy: 27.46
Epoch: 10 | Loss: 0.7108 | Train Accuracy: 26.19 | Test Accuracy: 27.31
Epoch: 11 | Loss: 0.7109 | Train Accuracy: 26.20 | Test Accuracy: 27.48
Epoch: 12 | Loss: 0.7107 | Train Accuracy: 26.18 | Test Accuracy: 27.47
Epoch: 13 | Loss: 0.7108 | Train Accuracy: 26.20 | Test Accuracy: 27.43
Epoch: 14 | Loss: 0.7106 | Train Accuracy: 26.18 | Test Accuracy: 27.33
Epoch: 15 | Loss: 0.7107 | Train Accuracy: 26.20 | Test Accuracy: 27.40
Epoch: 16 | Loss: 0.7106 | Train Accuracy: 26.19 | Test Accuracy: 27.23
Epoch: 17 | Loss: 0.7106 | Train Accuracy: 26.20 | Test Accuracy: 27.47
Epoch: 18 | Loss: 0.7106 | Train Accuracy: 26.19 | Test Accuracy: 27.34
Epoch: 19 | Loss: 0.7106 | Train Accuracy: 26.19 | Test Accuracy: 27.40
Epoch: 20 | Loss: 0.7104 | Train Accuracy: 26.20 | Test Accuracy: 27.43
Epoch: 21 | Loss: 0.7105 | Train Accuracy: 26.20 | Test Accuracy: 27.49
Epoch: 22 | Loss: 0.7105 | Train Accuracy: 26.20 | Test Accuracy: 27.40
Epoch: 23 | Loss: 0.7103 | Train Accuracy: 26.19 | Test Accuracy: 27.30
Epoch: 24 | Loss: 0.7104 | Train Accuracy: 26.21 | Test Accuracy: 27.42
Epoch: 25 | Loss: 0.7107 | Train Accuracy: 26.20 | Test Accuracy: 27.40
Epoch: 26 | Loss: 0.7107 | Train Accuracy: 26.18 | Test Accuracy: 27.53
Epoch: 27 | Loss: 0.7104 | Train Accuracy: 26.21 | Test Accuracy: 27.46
Epoch: 28 | Loss: 0.7104 | Train Accuracy: 26.20 | Test Accuracy: 27.38
Epoch: 29 | Loss: 0.7103 | Train Accuracy: 26.18 | Test Accuracy: 27.45
