# time python3 neural_net_ff.py --num_epochs=25 --batch_size=512 --learning_rate=1e-3 --embedding_dim=128 --dropout=0.5
Epoch: 0 | Loss: 1.1255 | Train Accuracy: 12.72 | Test Accuracy: 12.70
Epoch: 1 | Loss: 1.1254 | Train Accuracy: 12.71 | Test Accuracy: 12.70
Epoch: 2 | Loss: 1.1253 | Train Accuracy: 12.71 | Test Accuracy: 12.70
Epoch: 3 | Loss: 1.1244 | Train Accuracy: 12.71 | Test Accuracy: 12.70
Epoch: 4 | Loss: 1.1178 | Train Accuracy: 13.17 | Test Accuracy: 13.27
Epoch: 5 | Loss: 1.0887 | Train Accuracy: 15.71 | Test Accuracy: 18.81
Epoch: 6 | Loss: 1.0460 | Train Accuracy: 17.36 | Test Accuracy: 22.30
Epoch: 7 | Loss: 1.0138 | Train Accuracy: 18.03 | Test Accuracy: 23.95
Epoch: 8 | Loss: 0.9931 | Train Accuracy: 18.39 | Test Accuracy: 24.86
Epoch: 9 | Loss: 0.9787 | Train Accuracy: 18.66 | Test Accuracy: 25.63
Epoch: 10 | Loss: 0.9682 | Train Accuracy: 18.84 | Test Accuracy: 25.99
Epoch: 11 | Loss: 0.9601 | Train Accuracy: 18.99 | Test Accuracy: 26.32
Epoch: 12 | Loss: 0.9537 | Train Accuracy: 19.11 | Test Accuracy: 26.59
Epoch: 13 | Loss: 0.9486 | Train Accuracy: 19.21 | Test Accuracy: 26.78
Epoch: 14 | Loss: 0.9438 | Train Accuracy: 19.27 | Test Accuracy: 26.99
Epoch: 15 | Loss: 0.9399 | Train Accuracy: 19.35 | Test Accuracy: 27.14
Epoch: 16 | Loss: 0.9361 | Train Accuracy: 19.42 | Test Accuracy: 27.29
Epoch: 17 | Loss: 0.9330 | Train Accuracy: 19.46 | Test Accuracy: 27.31
Epoch: 18 | Loss: 0.9302 | Train Accuracy: 19.51 | Test Accuracy: 27.42
Epoch: 19 | Loss: 0.9278 | Train Accuracy: 19.56 | Test Accuracy: 27.50
Epoch: 20 | Loss: 0.9253 | Train Accuracy: 19.59 | Test Accuracy: 27.59
Epoch: 21 | Loss: 0.9230 | Train Accuracy: 19.63 | Test Accuracy: 27.66
Epoch: 22 | Loss: 0.9210 | Train Accuracy: 19.65 | Test Accuracy: 27.71
Epoch: 23 | Loss: 0.9193 | Train Accuracy: 19.70 | Test Accuracy: 27.74
Epoch: 24 | Loss: 0.9174 | Train Accuracy: 19.73 | Test Accuracy: 27.84
