Epoch: 0 | Loss: 1.4069 | Train Accuracy: 16.52 | Test Accuracy: 23.56
Epoch: 1 | Loss: 0.7530 | Train Accuracy: 26.14 | Test Accuracy: 26.67
Epoch: 2 | Loss: 0.6539 | Train Accuracy: 28.50 | Test Accuracy: 27.61
Epoch: 3 | Loss: 0.6080 | Train Accuracy: 29.84 | Test Accuracy: 28.07
Epoch: 4 | Loss: 0.5802 | Train Accuracy: 30.79 | Test Accuracy: 28.30
Epoch: 5 | Loss: 0.5618 | Train Accuracy: 31.50 | Test Accuracy: 28.49
Epoch: 6 | Loss: 0.5489 | Train Accuracy: 32.05 | Test Accuracy: 28.58
Epoch: 7 | Loss: 0.5393 | Train Accuracy: 32.50 | Test Accuracy: 28.66
Epoch: 8 | Loss: 0.5320 | Train Accuracy: 32.85 | Test Accuracy: 28.72
Epoch: 9 | Loss: 0.5263 | Train Accuracy: 33.15 | Test Accuracy: 28.76
Epoch: 10 | Loss: 0.5218 | Train Accuracy: 33.40 | Test Accuracy: 28.79
Epoch: 11 | Loss: 0.5181 | Train Accuracy: 33.60 | Test Accuracy: 28.82
Epoch: 12 | Loss: 0.5151 | Train Accuracy: 33.77 | Test Accuracy: 28.85
Epoch: 13 | Loss: 0.5126 | Train Accuracy: 33.92 | Test Accuracy: 28.86
Epoch: 14 | Loss: 0.5104 | Train Accuracy: 34.04 | Test Accuracy: 28.88
Epoch: 15 | Loss: 0.5086 | Train Accuracy: 34.16 | Test Accuracy: 28.89
Epoch: 16 | Loss: 0.5070 | Train Accuracy: 34.25 | Test Accuracy: 28.90
Epoch: 17 | Loss: 0.5057 | Train Accuracy: 34.34 | Test Accuracy: 28.90
Epoch: 18 | Loss: 0.5044 | Train Accuracy: 34.41 | Test Accuracy: 28.91
Epoch: 19 | Loss: 0.5034 | Train Accuracy: 34.47 | Test Accuracy: 28.91
Epoch: 20 | Loss: 0.5024 | Train Accuracy: 34.53 | Test Accuracy: 28.91
Epoch: 21 | Loss: 0.5015 | Train Accuracy: 34.58 | Test Accuracy: 28.92
Epoch: 22 | Loss: 0.5008 | Train Accuracy: 34.63 | Test Accuracy: 28.92
Epoch: 23 | Loss: 0.5000 | Train Accuracy: 34.67 | Test Accuracy: 28.93
Epoch: 24 | Loss: 0.4994 | Train Accuracy: 34.71 | Test Accuracy: 28.93
Epoch: 25 | Loss: 0.4988 | Train Accuracy: 34.75 | Test Accuracy: 28.94
Epoch: 26 | Loss: 0.4983 | Train Accuracy: 34.78 | Test Accuracy: 28.94
Epoch: 27 | Loss: 0.4978 | Train Accuracy: 34.81 | Test Accuracy: 28.94
Epoch: 28 | Loss: 0.4973 | Train Accuracy: 34.84 | Test Accuracy: 28.95
Epoch: 29 | Loss: 0.4969 | Train Accuracy: 34.86 | Test Accuracy: 28.93
Epoch: 30 | Loss: 0.4964 | Train Accuracy: 34.88 | Test Accuracy: 28.93
Epoch: 31 | Loss: 0.4961 | Train Accuracy: 34.91 | Test Accuracy: 28.94
Epoch: 32 | Loss: 0.4957 | Train Accuracy: 34.93 | Test Accuracy: 28.93
Epoch: 33 | Loss: 0.4954 | Train Accuracy: 34.95 | Test Accuracy: 28.94
Epoch: 34 | Loss: 0.4950 | Train Accuracy: 34.97 | Test Accuracy: 28.94
Epoch: 35 | Loss: 0.4947 | Train Accuracy: 34.99 | Test Accuracy: 28.93
Epoch: 36 | Loss: 0.4945 | Train Accuracy: 35.00 | Test Accuracy: 28.94
Epoch: 37 | Loss: 0.4942 | Train Accuracy: 35.03 | Test Accuracy: 28.95
Epoch: 38 | Loss: 0.4939 | Train Accuracy: 35.04 | Test Accuracy: 28.94
Epoch: 39 | Loss: 0.4937 | Train Accuracy: 35.05 | Test Accuracy: 28.95
Epoch: 40 | Loss: 0.4935 | Train Accuracy: 35.06 | Test Accuracy: 28.97
Epoch: 41 | Loss: 0.4932 | Train Accuracy: 35.08 | Test Accuracy: 28.95
Epoch: 42 | Loss: 0.4930 | Train Accuracy: 35.09 | Test Accuracy: 28.96
Epoch: 43 | Loss: 0.4928 | Train Accuracy: 35.09 | Test Accuracy: 28.95
Epoch: 44 | Loss: 0.4926 | Train Accuracy: 35.11 | Test Accuracy: 28.95
Epoch: 45 | Loss: 0.4925 | Train Accuracy: 35.12 | Test Accuracy: 28.96
Epoch: 46 | Loss: 0.4923 | Train Accuracy: 35.14 | Test Accuracy: 28.96
Epoch: 47 | Loss: 0.4921 | Train Accuracy: 35.15 | Test Accuracy: 28.97
Epoch: 48 | Loss: 0.4919 | Train Accuracy: 35.15 | Test Accuracy: 28.96
Epoch: 49 | Loss: 0.4918 | Train Accuracy: 35.16 | Test Accuracy: 28.98
# time python3 mf.py --num_epochs=50 --batch_size=256  --learning_rate=1e-3 --embedding_dim=128 --l2_regularization_factor=0 --learn_biases=False
# real	2529m29.750s
# user	2525m6.896s
# sys	3m31.045s
