Epoch: 0 | Loss: 1.0100 | Train Accuracy: 21.09 | Test Accuracy: 22.53
Epoch: 1 | Loss: 0.8740 | Train Accuracy: 22.75 | Test Accuracy: 22.80
Epoch: 2 | Loss: 0.8664 | Train Accuracy: 22.87 | Test Accuracy: 22.86
Epoch: 3 | Loss: 0.8649 | Train Accuracy: 22.88 | Test Accuracy: 22.79
Epoch: 4 | Loss: 0.8643 | Train Accuracy: 22.87 | Test Accuracy: 22.84
Epoch: 5 | Loss: 0.9560 | Train Accuracy: 21.88 | Test Accuracy: 22.87
Epoch: 6 | Loss: 0.8642 | Train Accuracy: 22.86 | Test Accuracy: 22.87
Epoch: 7 | Loss: 0.8643 | Train Accuracy: 22.86 | Test Accuracy: 22.85
Epoch: 8 | Loss: 0.8645 | Train Accuracy: 22.87 | Test Accuracy: 22.82
Epoch: 9 | Loss: 0.8644 | Train Accuracy: 22.85 | Test Accuracy: 22.87
Epoch: 10 | Loss: 0.8647 | Train Accuracy: 22.85 | Test Accuracy: 22.80
Epoch: 11 | Loss: 0.8650 | Train Accuracy: 22.86 | Test Accuracy: 22.81
Epoch: 12 | Loss: 0.8652 | Train Accuracy: 22.85 | Test Accuracy: 22.83
Epoch: 13 | Loss: 0.8651 | Train Accuracy: 22.85 | Test Accuracy: 22.81
Epoch: 14 | Loss: 0.8651 | Train Accuracy: 22.86 | Test Accuracy: 22.84
Epoch: 15 | Loss: 0.8653 | Train Accuracy: 22.84 | Test Accuracy: 22.80
Epoch: 16 | Loss: 0.8654 | Train Accuracy: 22.84 | Test Accuracy: 22.80
Epoch: 17 | Loss: 0.8653 | Train Accuracy: 22.84 | Test Accuracy: 22.80
Epoch: 18 | Loss: 0.8649 | Train Accuracy: 22.85 | Test Accuracy: 22.87
Epoch: 19 | Loss: 0.8655 | Train Accuracy: 22.85 | Test Accuracy: 22.80
Epoch: 20 | Loss: 0.8656 | Train Accuracy: 22.84 | Test Accuracy: 22.82
Epoch: 21 | Loss: 0.8657 | Train Accuracy: 22.84 | Test Accuracy: 22.82
Epoch: 22 | Loss: 0.8657 | Train Accuracy: 22.84 | Test Accuracy: 22.78
Epoch: 23 | Loss: 0.8656 | Train Accuracy: 22.83 | Test Accuracy: 22.81
Epoch: 24 | Loss: 0.8657 | Train Accuracy: 22.84 | Test Accuracy: 22.81
Epoch: 25 | Loss: 0.8656 | Train Accuracy: 22.85 | Test Accuracy: 22.85
Epoch: 26 | Loss: 0.8657 | Train Accuracy: 22.86 | Test Accuracy: 22.82
Epoch: 27 | Loss: 0.8658 | Train Accuracy: 22.85 | Test Accuracy: 22.85
Epoch: 28 | Loss: 0.8654 | Train Accuracy: 22.85 | Test Accuracy: 22.79
Epoch: 29 | Loss: 0.8651 | Train Accuracy: 22.86 | Test Accuracy: 22.86
Epoch: 30 | Loss: 0.8649 | Train Accuracy: 22.88 | Test Accuracy: 22.82
Epoch: 31 | Loss: 0.8644 | Train Accuracy: 22.88 | Test Accuracy: 22.82
Epoch: 32 | Loss: 0.8645 | Train Accuracy: 22.89 | Test Accuracy: 22.86
Epoch: 33 | Loss: 0.8642 | Train Accuracy: 22.89 | Test Accuracy: 22.83
Epoch: 34 | Loss: 0.8639 | Train Accuracy: 22.86 | Test Accuracy: 22.91
Epoch: 35 | Loss: 0.8641 | Train Accuracy: 22.89 | Test Accuracy: 22.88
Epoch: 36 | Loss: 0.8641 | Train Accuracy: 22.88 | Test Accuracy: 22.85
Epoch: 37 | Loss: 0.8646 | Train Accuracy: 22.85 | Test Accuracy: 22.86
Epoch: 38 | Loss: 0.8646 | Train Accuracy: 22.86 | Test Accuracy: 22.85
Epoch: 39 | Loss: 0.8648 | Train Accuracy: 22.85 | Test Accuracy: 22.85
Epoch: 40 | Loss: 0.8649 | Train Accuracy: 22.85 | Test Accuracy: 22.79
Epoch: 41 | Loss: 0.8650 | Train Accuracy: 22.85 | Test Accuracy: 22.81
Epoch: 42 | Loss: 0.8648 | Train Accuracy: 22.83 | Test Accuracy: 22.78
Epoch: 43 | Loss: 0.8650 | Train Accuracy: 22.84 | Test Accuracy: 22.84
Epoch: 44 | Loss: 0.8653 | Train Accuracy: 22.85 | Test Accuracy: 22.81
Epoch: 45 | Loss: 0.8653 | Train Accuracy: 22.84 | Test Accuracy: 22.83
Epoch: 46 | Loss: 0.8654 | Train Accuracy: 22.85 | Test Accuracy: 22.82
Epoch: 47 | Loss: 0.8653 | Train Accuracy: 22.83 | Test Accuracy: 22.83
Epoch: 48 | Loss: 0.8655 | Train Accuracy: 22.84 | Test Accuracy: 22.82
Epoch: 49 | Loss: 0.8655 | Train Accuracy: 22.85 | Test Accuracy: 22.74
