Epoch: 0 | Loss: 1.7883 | Train Accuracy: 12.26 | Test Accuracy: 12.28
Epoch: 1 | Loss: 1.7780 | Train Accuracy: 12.33 | Test Accuracy: 12.29
Epoch: 2 | Loss: 1.7643 | Train Accuracy: 12.43 | Test Accuracy: 12.36
Epoch: 3 | Loss: 1.7414 | Train Accuracy: 12.62 | Test Accuracy: 12.56
Epoch: 4 | Loss: 1.6954 | Train Accuracy: 13.03 | Test Accuracy: 13.10
Epoch: 5 | Loss: 1.6026 | Train Accuracy: 13.93 | Test Accuracy: 14.25
Epoch: 6 | Loss: 1.4495 | Train Accuracy: 15.48 | Test Accuracy: 15.97
Epoch: 7 | Loss: 1.2679 | Train Accuracy: 17.34 | Test Accuracy: 17.76
Epoch: 8 | Loss: 1.1127 | Train Accuracy: 19.15 | Test Accuracy: 19.43
Epoch: 9 | Loss: 1.0042 | Train Accuracy: 20.81 | Test Accuracy: 20.90
Epoch: 10 | Loss: 0.9317 | Train Accuracy: 22.17 | Test Accuracy: 22.02
Epoch: 11 | Loss: 0.8812 | Train Accuracy: 23.20 | Test Accuracy: 22.86
Epoch: 12 | Loss: 0.8435 | Train Accuracy: 24.00 | Test Accuracy: 23.50
Epoch: 13 | Loss: 0.8134 | Train Accuracy: 24.64 | Test Accuracy: 24.02
Epoch: 14 | Loss: 0.7883 | Train Accuracy: 25.19 | Test Accuracy: 24.45
Epoch: 15 | Loss: 0.7667 | Train Accuracy: 25.66 | Test Accuracy: 24.80
Epoch: 16 | Loss: 0.7480 | Train Accuracy: 26.08 | Test Accuracy: 25.13
Epoch: 17 | Loss: 0.7317 | Train Accuracy: 26.44 | Test Accuracy: 25.40
Epoch: 18 | Loss: 0.7175 | Train Accuracy: 26.76 | Test Accuracy: 25.62
Epoch: 19 | Loss: 0.7051 | Train Accuracy: 27.04 | Test Accuracy: 25.83
Epoch: 20 | Loss: 0.6941 | Train Accuracy: 27.31 | Test Accuracy: 26.02
Epoch: 21 | Loss: 0.6843 | Train Accuracy: 27.54 | Test Accuracy: 26.17
Epoch: 22 | Loss: 0.6755 | Train Accuracy: 27.76 | Test Accuracy: 26.31
Epoch: 23 | Loss: 0.6674 | Train Accuracy: 27.96 | Test Accuracy: 26.43
Epoch: 24 | Loss: 0.6600 | Train Accuracy: 28.15 | Test Accuracy: 26.54
Epoch: 25 | Loss: 0.6532 | Train Accuracy: 28.33 | Test Accuracy: 26.66
Epoch: 26 | Loss: 0.6468 | Train Accuracy: 28.50 | Test Accuracy: 26.75
Epoch: 27 | Loss: 0.6408 | Train Accuracy: 28.66 | Test Accuracy: 26.85
Epoch: 28 | Loss: 0.6351 | Train Accuracy: 28.81 | Test Accuracy: 26.93
Epoch: 29 | Loss: 0.6298 | Train Accuracy: 28.96 | Test Accuracy: 27.02
Epoch: 30 | Loss: 0.6247 | Train Accuracy: 29.10 | Test Accuracy: 27.09
Epoch: 31 | Loss: 0.6199 | Train Accuracy: 29.23 | Test Accuracy: 27.16
Epoch: 32 | Loss: 0.6154 | Train Accuracy: 29.36 | Test Accuracy: 27.23
Epoch: 33 | Loss: 0.6110 | Train Accuracy: 29.49 | Test Accuracy: 27.29
Epoch: 34 | Loss: 0.6069 | Train Accuracy: 29.61 | Test Accuracy: 27.35
Epoch: 35 | Loss: 0.6030 | Train Accuracy: 29.73 | Test Accuracy: 27.41
Epoch: 36 | Loss: 0.5992 | Train Accuracy: 29.84 | Test Accuracy: 27.46
Epoch: 37 | Loss: 0.5956 | Train Accuracy: 29.94 | Test Accuracy: 27.52
Epoch: 38 | Loss: 0.5922 | Train Accuracy: 30.05 | Test Accuracy: 27.56
Epoch: 39 | Loss: 0.5889 | Train Accuracy: 30.16 | Test Accuracy: 27.61
Epoch: 40 | Loss: 0.5857 | Train Accuracy: 30.25 | Test Accuracy: 27.65
Epoch: 41 | Loss: 0.5827 | Train Accuracy: 30.35 | Test Accuracy: 27.69
Epoch: 42 | Loss: 0.5798 | Train Accuracy: 30.45 | Test Accuracy: 27.72
Epoch: 43 | Loss: 0.5770 | Train Accuracy: 30.54 | Test Accuracy: 27.76
Epoch: 44 | Loss: 0.5743 | Train Accuracy: 30.62 | Test Accuracy: 27.80
Epoch: 45 | Loss: 0.5718 | Train Accuracy: 30.71 | Test Accuracy: 27.83
Epoch: 46 | Loss: 0.5693 | Train Accuracy: 30.80 | Test Accuracy: 27.87
Epoch: 47 | Loss: 0.5669 | Train Accuracy: 30.88 | Test Accuracy: 27.90
Epoch: 48 | Loss: 0.5646 | Train Accuracy: 30.96 | Test Accuracy: 27.93
Epoch: 49 | Loss: 0.5624 | Train Accuracy: 31.03 | Test Accuracy: 27.96
