Epoch: 0 | Loss: 2.6479 | Train Accuracy: 12.49 | Test Accuracy: 14.74
Epoch: 1 | Loss: 1.6895 | Train Accuracy: 16.43 | Test Accuracy: 17.76
Epoch: 2 | Loss: 1.3535 | Train Accuracy: 19.01 | Test Accuracy: 19.75
Epoch: 3 | Loss: 1.1708 | Train Accuracy: 20.84 | Test Accuracy: 21.10
Epoch: 4 | Loss: 1.0560 | Train Accuracy: 22.15 | Test Accuracy: 22.02
Epoch: 5 | Loss: 0.9779 | Train Accuracy: 23.09 | Test Accuracy: 22.69
Epoch: 6 | Loss: 0.9216 | Train Accuracy: 23.83 | Test Accuracy: 23.18
Epoch: 7 | Loss: 0.8789 | Train Accuracy: 24.42 | Test Accuracy: 23.55
Epoch: 8 | Loss: 0.8453 | Train Accuracy: 24.92 | Test Accuracy: 23.88
Epoch: 9 | Loss: 0.8179 | Train Accuracy: 25.36 | Test Accuracy: 24.13
Epoch: 10 | Loss: 0.7951 | Train Accuracy: 25.74 | Test Accuracy: 24.35
Epoch: 11 | Loss: 0.7755 | Train Accuracy: 26.09 | Test Accuracy: 24.55
Epoch: 12 | Loss: 0.7585 | Train Accuracy: 26.42 | Test Accuracy: 24.73
Epoch: 13 | Loss: 0.7432 | Train Accuracy: 26.73 | Test Accuracy: 24.89
Epoch: 14 | Loss: 0.7293 | Train Accuracy: 27.04 | Test Accuracy: 25.05
Epoch: 15 | Loss: 0.7164 | Train Accuracy: 27.34 | Test Accuracy: 25.19
Epoch: 16 | Loss: 0.7042 | Train Accuracy: 27.62 | Test Accuracy: 25.33
Epoch: 17 | Loss: 0.6927 | Train Accuracy: 27.92 | Test Accuracy: 25.48
Epoch: 18 | Loss: 0.6817 | Train Accuracy: 28.20 | Test Accuracy: 25.63
Epoch: 19 | Loss: 0.6712 | Train Accuracy: 28.49 | Test Accuracy: 25.78
Epoch: 20 | Loss: 0.6611 | Train Accuracy: 28.77 | Test Accuracy: 25.93
Epoch: 21 | Loss: 0.6516 | Train Accuracy: 29.05 | Test Accuracy: 26.07
Epoch: 22 | Loss: 0.6425 | Train Accuracy: 29.31 | Test Accuracy: 26.21
Epoch: 23 | Loss: 0.6340 | Train Accuracy: 29.57 | Test Accuracy: 26.34
Epoch: 24 | Loss: 0.6259 | Train Accuracy: 29.82 | Test Accuracy: 26.46
Epoch: 25 | Loss: 0.6183 | Train Accuracy: 30.06 | Test Accuracy: 26.58
Epoch: 26 | Loss: 0.6110 | Train Accuracy: 30.29 | Test Accuracy: 26.71
Epoch: 27 | Loss: 0.6041 | Train Accuracy: 30.52 | Test Accuracy: 26.81
Epoch: 28 | Loss: 0.5975 | Train Accuracy: 30.74 | Test Accuracy: 26.90
Epoch: 29 | Loss: 0.5913 | Train Accuracy: 30.96 | Test Accuracy: 26.99
Epoch: 30 | Loss: 0.5853 | Train Accuracy: 31.17 | Test Accuracy: 27.08
Epoch: 31 | Loss: 0.5796 | Train Accuracy: 31.38 | Test Accuracy: 27.16
Epoch: 32 | Loss: 0.5741 | Train Accuracy: 31.58 | Test Accuracy: 27.25
Epoch: 33 | Loss: 0.5689 | Train Accuracy: 31.78 | Test Accuracy: 27.32
Epoch: 34 | Loss: 0.5639 | Train Accuracy: 31.97 | Test Accuracy: 27.39
Epoch: 35 | Loss: 0.5590 | Train Accuracy: 32.16 | Test Accuracy: 27.47
Epoch: 36 | Loss: 0.5544 | Train Accuracy: 32.34 | Test Accuracy: 27.53
Epoch: 37 | Loss: 0.5499 | Train Accuracy: 32.52 | Test Accuracy: 27.59
Epoch: 38 | Loss: 0.5456 | Train Accuracy: 32.70 | Test Accuracy: 27.66
Epoch: 39 | Loss: 0.5415 | Train Accuracy: 32.87 | Test Accuracy: 27.72
Epoch: 40 | Loss: 0.5375 | Train Accuracy: 33.04 | Test Accuracy: 27.79
Epoch: 41 | Loss: 0.5337 | Train Accuracy: 33.20 | Test Accuracy: 27.84
Epoch: 42 | Loss: 0.5300 | Train Accuracy: 33.36 | Test Accuracy: 27.89
Epoch: 43 | Loss: 0.5264 | Train Accuracy: 33.52 | Test Accuracy: 27.95
Epoch: 44 | Loss: 0.5230 | Train Accuracy: 33.68 | Test Accuracy: 27.99
Epoch: 45 | Loss: 0.5196 | Train Accuracy: 33.83 | Test Accuracy: 28.04
Epoch: 46 | Loss: 0.5164 | Train Accuracy: 33.98 | Test Accuracy: 28.09
Epoch: 47 | Loss: 0.5133 | Train Accuracy: 34.12 | Test Accuracy: 28.12
Epoch: 48 | Loss: 0.5103 | Train Accuracy: 34.27 | Test Accuracy: 28.17
Epoch: 49 | Loss: 0.5074 | Train Accuracy: 34.41 | Test Accuracy: 28.22
