Epoch: 0 | Loss: 0.9919 | Train Accuracy: 23.21 | Test Accuracy: 25.99
Epoch: 1 | Loss: 0.6950 | Train Accuracy: 26.46 | Test Accuracy: 26.42
Epoch: 2 | Loss: 0.6826 | Train Accuracy: 26.78 | Test Accuracy: 26.61
Epoch: 3 | Loss: 0.6774 | Train Accuracy: 26.89 | Test Accuracy: 26.71
Epoch: 4 | Loss: 0.6751 | Train Accuracy: 26.94 | Test Accuracy: 26.73
Epoch: 5 | Loss: 0.6741 | Train Accuracy: 26.96 | Test Accuracy: 26.78
Epoch: 6 | Loss: 0.6736 | Train Accuracy: 26.98 | Test Accuracy: 26.75
Epoch: 7 | Loss: 0.6733 | Train Accuracy: 26.98 | Test Accuracy: 26.76
Epoch: 8 | Loss: 0.6732 | Train Accuracy: 26.97 | Test Accuracy: 26.77
Epoch: 9 | Loss: 0.6731 | Train Accuracy: 26.97 | Test Accuracy: 26.79
Epoch: 10 | Loss: 0.6731 | Train Accuracy: 26.96 | Test Accuracy: 26.80
Epoch: 11 | Loss: 0.6728 | Train Accuracy: 26.98 | Test Accuracy: 26.77
Epoch: 12 | Loss: 0.6729 | Train Accuracy: 26.97 | Test Accuracy: 26.76
Epoch: 13 | Loss: 0.6728 | Train Accuracy: 26.99 | Test Accuracy: 26.78
Epoch: 14 | Loss: 0.6728 | Train Accuracy: 26.98 | Test Accuracy: 26.77
Epoch: 15 | Loss: 0.6728 | Train Accuracy: 26.98 | Test Accuracy: 26.81
Epoch: 16 | Loss: 0.6725 | Train Accuracy: 26.98 | Test Accuracy: 26.75
Epoch: 17 | Loss: 0.6727 | Train Accuracy: 26.98 | Test Accuracy: 26.81
Epoch: 18 | Loss: 0.6726 | Train Accuracy: 26.99 | Test Accuracy: 26.76
Epoch: 19 | Loss: 0.6725 | Train Accuracy: 26.99 | Test Accuracy: 26.79
Epoch: 20 | Loss: 0.6725 | Train Accuracy: 27.00 | Test Accuracy: 26.82
Epoch: 21 | Loss: 0.6725 | Train Accuracy: 27.01 | Test Accuracy: 26.80
Epoch: 22 | Loss: 0.6724 | Train Accuracy: 26.99 | Test Accuracy: 26.79
Epoch: 23 | Loss: 0.6726 | Train Accuracy: 26.99 | Test Accuracy: 26.83
Epoch: 24 | Loss: 0.6727 | Train Accuracy: 26.99 | Test Accuracy: 26.80
Epoch: 25 | Loss: 0.6727 | Train Accuracy: 27.01 | Test Accuracy: 26.74
Epoch: 26 | Loss: 0.6726 | Train Accuracy: 27.00 | Test Accuracy: 26.75
Epoch: 27 | Loss: 0.6726 | Train Accuracy: 27.00 | Test Accuracy: 26.79
Epoch: 28 | Loss: 0.6728 | Train Accuracy: 26.99 | Test Accuracy: 26.77
Epoch: 29 | Loss: 0.6727 | Train Accuracy: 26.99 | Test Accuracy: 26.77
Epoch: 30 | Loss: 0.6727 | Train Accuracy: 26.99 | Test Accuracy: 26.75
Epoch: 31 | Loss: 0.6727 | Train Accuracy: 26.99 | Test Accuracy: 26.75
Epoch: 32 | Loss: 0.6728 | Train Accuracy: 26.99 | Test Accuracy: 26.76
Epoch: 33 | Loss: 0.6730 | Train Accuracy: 26.97 | Test Accuracy: 26.76
Epoch: 34 | Loss: 0.6728 | Train Accuracy: 27.00 | Test Accuracy: 26.81
Epoch: 35 | Loss: 0.6728 | Train Accuracy: 27.00 | Test Accuracy: 26.81
Epoch: 36 | Loss: 0.6728 | Train Accuracy: 26.98 | Test Accuracy: 26.73
Epoch: 37 | Loss: 0.6729 | Train Accuracy: 26.99 | Test Accuracy: 26.81
Epoch: 38 | Loss: 0.6729 | Train Accuracy: 26.99 | Test Accuracy: 26.77
Epoch: 39 | Loss: 0.6730 | Train Accuracy: 27.00 | Test Accuracy: 26.78
Epoch: 40 | Loss: 0.6730 | Train Accuracy: 26.99 | Test Accuracy: 26.77
Epoch: 41 | Loss: 0.6729 | Train Accuracy: 26.99 | Test Accuracy: 26.76
Epoch: 42 | Loss: 0.6730 | Train Accuracy: 26.98 | Test Accuracy: 26.81
Epoch: 43 | Loss: 0.6728 | Train Accuracy: 26.99 | Test Accuracy: 26.78
Epoch: 44 | Loss: 0.6728 | Train Accuracy: 26.99 | Test Accuracy: 26.78
Epoch: 45 | Loss: 0.6727 | Train Accuracy: 26.97 | Test Accuracy: 26.82
Epoch: 46 | Loss: 0.6727 | Train Accuracy: 26.99 | Test Accuracy: 26.77
Epoch: 47 | Loss: 0.6729 | Train Accuracy: 26.99 | Test Accuracy: 26.82
Epoch: 48 | Loss: 0.6726 | Train Accuracy: 26.99 | Test Accuracy: 26.75
Epoch: 49 | Loss: 0.6727 | Train Accuracy: 26.99 | Test Accuracy: 26.79
