Epoch: 0 | Loss: 1.2633 | Train Accuracy: 20.86 | Test Accuracy: 24.68
Epoch: 1 | Loss: 0.7397 | Train Accuracy: 26.71 | Test Accuracy: 26.28
Epoch: 2 | Loss: 0.6364 | Train Accuracy: 29.36 | Test Accuracy: 27.40
Epoch: 3 | Loss: 0.5749 | Train Accuracy: 31.43 | Test Accuracy: 28.14
Epoch: 4 | Loss: 0.5344 | Train Accuracy: 33.08 | Test Accuracy: 28.60
Epoch: 5 | Loss: 0.5060 | Train Accuracy: 34.45 | Test Accuracy: 28.92
Epoch: 6 | Loss: 0.4852 | Train Accuracy: 35.57 | Test Accuracy: 29.17
Epoch: 7 | Loss: 0.4696 | Train Accuracy: 36.50 | Test Accuracy: 29.33
Epoch: 8 | Loss: 0.4575 | Train Accuracy: 37.27 | Test Accuracy: 29.47
Epoch: 9 | Loss: 0.4481 | Train Accuracy: 37.93 | Test Accuracy: 29.56
Epoch: 10 | Loss: 0.4406 | Train Accuracy: 38.46 | Test Accuracy: 29.64
Epoch: 11 | Loss: 0.4345 | Train Accuracy: 38.92 | Test Accuracy: 29.69
Epoch: 12 | Loss: 0.4295 | Train Accuracy: 39.29 | Test Accuracy: 29.75
Epoch: 13 | Loss: 0.4254 | Train Accuracy: 39.61 | Test Accuracy: 29.79
Epoch: 14 | Loss: 0.4220 | Train Accuracy: 39.89 | Test Accuracy: 29.80
Epoch: 15 | Loss: 0.4191 | Train Accuracy: 40.13 | Test Accuracy: 29.82
Epoch: 16 | Loss: 0.4167 | Train Accuracy: 40.31 | Test Accuracy: 29.84
Epoch: 17 | Loss: 0.4145 | Train Accuracy: 40.49 | Test Accuracy: 29.87
Epoch: 18 | Loss: 0.4127 | Train Accuracy: 40.63 | Test Accuracy: 29.92
Epoch: 19 | Loss: 0.4111 | Train Accuracy: 40.77 | Test Accuracy: 29.94
Epoch: 20 | Loss: 0.4097 | Train Accuracy: 40.89 | Test Accuracy: 29.93
Epoch: 21 | Loss: 0.4084 | Train Accuracy: 40.98 | Test Accuracy: 29.96
Epoch: 22 | Loss: 0.4073 | Train Accuracy: 41.07 | Test Accuracy: 29.95
Epoch: 23 | Loss: 0.4063 | Train Accuracy: 41.16 | Test Accuracy: 29.96
Epoch: 24 | Loss: 0.4053 | Train Accuracy: 41.23 | Test Accuracy: 29.98
Epoch: 25 | Loss: 0.4045 | Train Accuracy: 41.30 | Test Accuracy: 29.99
Epoch: 26 | Loss: 0.4037 | Train Accuracy: 41.35 | Test Accuracy: 29.99
Epoch: 27 | Loss: 0.4031 | Train Accuracy: 41.40 | Test Accuracy: 30.00
Epoch: 28 | Loss: 0.4024 | Train Accuracy: 41.44 | Test Accuracy: 29.99
Epoch: 29 | Loss: 0.4018 | Train Accuracy: 41.49 | Test Accuracy: 30.00
Epoch: 30 | Loss: 0.4013 | Train Accuracy: 41.53 | Test Accuracy: 30.00
Epoch: 31 | Loss: 0.4008 | Train Accuracy: 41.58 | Test Accuracy: 30.01
Epoch: 32 | Loss: 0.4003 | Train Accuracy: 41.60 | Test Accuracy: 30.00
Epoch: 33 | Loss: 0.3998 | Train Accuracy: 41.63 | Test Accuracy: 30.01
Epoch: 34 | Loss: 0.3994 | Train Accuracy: 41.67 | Test Accuracy: 30.03
Epoch: 35 | Loss: 0.3990 | Train Accuracy: 41.69 | Test Accuracy: 30.02
Epoch: 36 | Loss: 0.3986 | Train Accuracy: 41.72 | Test Accuracy: 30.02
Epoch: 37 | Loss: 0.3983 | Train Accuracy: 41.74 | Test Accuracy: 30.02
Epoch: 38 | Loss: 0.3979 | Train Accuracy: 41.77 | Test Accuracy: 30.04
Epoch: 39 | Loss: 0.3976 | Train Accuracy: 41.79 | Test Accuracy: 30.03
Epoch: 40 | Loss: 0.3973 | Train Accuracy: 41.81 | Test Accuracy: 30.05
Epoch: 41 | Loss: 0.3970 | Train Accuracy: 41.83 | Test Accuracy: 30.03
Epoch: 42 | Loss: 0.3968 | Train Accuracy: 41.84 | Test Accuracy: 30.06
Epoch: 43 | Loss: 0.3965 | Train Accuracy: 41.87 | Test Accuracy: 30.06
Epoch: 44 | Loss: 0.3963 | Train Accuracy: 41.88 | Test Accuracy: 30.05
Epoch: 45 | Loss: 0.3960 | Train Accuracy: 41.89 | Test Accuracy: 30.06
Epoch: 46 | Loss: 0.3958 | Train Accuracy: 41.91 | Test Accuracy: 30.09
Epoch: 47 | Loss: 0.3956 | Train Accuracy: 41.93 | Test Accuracy: 30.02
Epoch: 48 | Loss: 0.3954 | Train Accuracy: 41.94 | Test Accuracy: 30.04
Epoch: 49 | Loss: 0.3952 | Train Accuracy: 41.94 | Test Accuracy: 30.06
