Epoch: 0 | Loss: 1.1503 | Train Accuracy: 21.36 | Test Accuracy: 24.89
Epoch: 1 | Loss: 0.6719 | Train Accuracy: 28.07 | Test Accuracy: 27.12
Epoch: 2 | Loss: 0.5639 | Train Accuracy: 31.31 | Test Accuracy: 28.25
Epoch: 3 | Loss: 0.5224 | Train Accuracy: 32.74 | Test Accuracy: 28.82
Epoch: 4 | Loss: 0.5069 | Train Accuracy: 33.33 | Test Accuracy: 29.11
Epoch: 5 | Loss: 0.5001 | Train Accuracy: 33.61 | Test Accuracy: 29.23
Epoch: 6 | Loss: 0.4963 | Train Accuracy: 33.76 | Test Accuracy: 29.34
Epoch: 7 | Loss: 0.4940 | Train Accuracy: 33.86 | Test Accuracy: 29.38
Epoch: 8 | Loss: 0.4924 | Train Accuracy: 33.92 | Test Accuracy: 29.42
Epoch: 9 | Loss: 0.4911 | Train Accuracy: 33.98 | Test Accuracy: 29.45
Epoch: 10 | Loss: 0.4902 | Train Accuracy: 34.04 | Test Accuracy: 29.49
Epoch: 11 | Loss: 0.4895 | Train Accuracy: 34.06 | Test Accuracy: 29.47
Epoch: 12 | Loss: 0.4889 | Train Accuracy: 34.08 | Test Accuracy: 29.48
Epoch: 13 | Loss: 0.4884 | Train Accuracy: 34.10 | Test Accuracy: 29.54
Epoch: 14 | Loss: 0.4881 | Train Accuracy: 34.12 | Test Accuracy: 29.51
Epoch: 15 | Loss: 0.4878 | Train Accuracy: 34.13 | Test Accuracy: 29.54
Epoch: 16 | Loss: 0.4875 | Train Accuracy: 34.15 | Test Accuracy: 29.55
Epoch: 17 | Loss: 0.4872 | Train Accuracy: 34.16 | Test Accuracy: 29.60
Epoch: 18 | Loss: 0.4870 | Train Accuracy: 34.16 | Test Accuracy: 29.58
Epoch: 19 | Loss: 0.4868 | Train Accuracy: 34.17 | Test Accuracy: 29.58
Epoch: 20 | Loss: 0.4867 | Train Accuracy: 34.19 | Test Accuracy: 29.57
Epoch: 21 | Loss: 0.4865 | Train Accuracy: 34.18 | Test Accuracy: 29.61
Epoch: 22 | Loss: 0.4864 | Train Accuracy: 34.19 | Test Accuracy: 29.61
Epoch: 23 | Loss: 0.4863 | Train Accuracy: 34.20 | Test Accuracy: 29.57
Epoch: 24 | Loss: 0.4862 | Train Accuracy: 34.23 | Test Accuracy: 29.59
Epoch: 25 | Loss: 0.4861 | Train Accuracy: 34.21 | Test Accuracy: 29.57
Epoch: 26 | Loss: 0.4860 | Train Accuracy: 34.21 | Test Accuracy: 29.61
Epoch: 27 | Loss: 0.4859 | Train Accuracy: 34.22 | Test Accuracy: 29.62
Epoch: 28 | Loss: 0.4858 | Train Accuracy: 34.24 | Test Accuracy: 29.61
Epoch: 29 | Loss: 0.4858 | Train Accuracy: 34.24 | Test Accuracy: 29.61
Epoch: 30 | Loss: 0.4857 | Train Accuracy: 34.24 | Test Accuracy: 29.63
Epoch: 31 | Loss: 0.4856 | Train Accuracy: 34.25 | Test Accuracy: 29.67
Epoch: 32 | Loss: 0.4855 | Train Accuracy: 34.25 | Test Accuracy: 29.63
Epoch: 33 | Loss: 0.4855 | Train Accuracy: 34.25 | Test Accuracy: 29.64
Epoch: 34 | Loss: 0.4854 | Train Accuracy: 34.26 | Test Accuracy: 29.65
Epoch: 35 | Loss: 0.4853 | Train Accuracy: 34.26 | Test Accuracy: 29.64
Epoch: 36 | Loss: 0.4854 | Train Accuracy: 34.26 | Test Accuracy: 29.67
Epoch: 37 | Loss: 0.4853 | Train Accuracy: 34.26 | Test Accuracy: 29.67
Epoch: 38 | Loss: 0.4852 | Train Accuracy: 34.27 | Test Accuracy: 29.64
Epoch: 39 | Loss: 0.4852 | Train Accuracy: 34.27 | Test Accuracy: 29.68
Epoch: 40 | Loss: 0.4852 | Train Accuracy: 34.27 | Test Accuracy: 29.67
Epoch: 41 | Loss: 0.4851 | Train Accuracy: 34.27 | Test Accuracy: 29.69
Epoch: 42 | Loss: 0.4850 | Train Accuracy: 34.28 | Test Accuracy: 29.66
Epoch: 43 | Loss: 0.4851 | Train Accuracy: 34.27 | Test Accuracy: 29.65
Epoch: 44 | Loss: 0.4850 | Train Accuracy: 34.28 | Test Accuracy: 29.66
Epoch: 45 | Loss: 0.4849 | Train Accuracy: 34.28 | Test Accuracy: 29.68
Epoch: 46 | Loss: 0.4848 | Train Accuracy: 34.29 | Test Accuracy: 29.68
Epoch: 47 | Loss: 0.4848 | Train Accuracy: 34.30 | Test Accuracy: 29.70
Epoch: 48 | Loss: 0.4848 | Train Accuracy: 34.28 | Test Accuracy: 29.69
Epoch: 49 | Loss: 0.4848 | Train Accuracy: 34.28 | Test Accuracy: 29.68
