Epoch: 0 | Loss: 1.1756 | Train Accuracy: 19.68 | Test Accuracy: 25.95
Epoch: 1 | Loss: 0.6763 | Train Accuracy: 26.84 | Test Accuracy: 26.59
Epoch: 2 | Loss: 0.6581 | Train Accuracy: 27.16 | Test Accuracy: 26.70
Epoch: 3 | Loss: 0.6512 | Train Accuracy: 27.31 | Test Accuracy: 26.91
Epoch: 4 | Loss: 0.6454 | Train Accuracy: 27.46 | Test Accuracy: 27.05
Epoch: 5 | Loss: 0.6406 | Train Accuracy: 27.56 | Test Accuracy: 27.15
Epoch: 6 | Loss: 0.6368 | Train Accuracy: 27.65 | Test Accuracy: 27.18
Epoch: 7 | Loss: 0.6341 | Train Accuracy: 27.71 | Test Accuracy: 27.22
Epoch: 8 | Loss: 0.6321 | Train Accuracy: 27.77 | Test Accuracy: 27.26
Epoch: 9 | Loss: 0.6308 | Train Accuracy: 27.79 | Test Accuracy: 27.27
Epoch: 10 | Loss: 0.6298 | Train Accuracy: 27.82 | Test Accuracy: 27.29
Epoch: 11 | Loss: 0.6290 | Train Accuracy: 27.83 | Test Accuracy: 27.28
Epoch: 12 | Loss: 0.6284 | Train Accuracy: 27.83 | Test Accuracy: 27.33
Epoch: 13 | Loss: 0.6281 | Train Accuracy: 27.86 | Test Accuracy: 27.34
Epoch: 14 | Loss: 0.6276 | Train Accuracy: 27.86 | Test Accuracy: 27.39
Epoch: 15 | Loss: 0.6275 | Train Accuracy: 27.87 | Test Accuracy: 27.35
Epoch: 16 | Loss: 0.6272 | Train Accuracy: 27.88 | Test Accuracy: 27.35
Epoch: 17 | Loss: 0.6270 | Train Accuracy: 27.88 | Test Accuracy: 27.35
Epoch: 18 | Loss: 0.6267 | Train Accuracy: 27.88 | Test Accuracy: 27.40
Epoch: 19 | Loss: 0.6269 | Train Accuracy: 27.88 | Test Accuracy: 27.37
Epoch: 20 | Loss: 0.6267 | Train Accuracy: 27.89 | Test Accuracy: 27.39
Epoch: 21 | Loss: 0.6266 | Train Accuracy: 27.89 | Test Accuracy: 27.34
Epoch: 22 | Loss: 0.6266 | Train Accuracy: 27.88 | Test Accuracy: 27.36
Epoch: 23 | Loss: 0.6264 | Train Accuracy: 27.89 | Test Accuracy: 27.40
Epoch: 24 | Loss: 0.6264 | Train Accuracy: 27.90 | Test Accuracy: 27.37
Epoch: 25 | Loss: 0.6264 | Train Accuracy: 27.89 | Test Accuracy: 27.41
Epoch: 26 | Loss: 0.6264 | Train Accuracy: 27.89 | Test Accuracy: 27.36
Epoch: 27 | Loss: 0.6264 | Train Accuracy: 27.88 | Test Accuracy: 27.35
Epoch: 28 | Loss: 0.6264 | Train Accuracy: 27.89 | Test Accuracy: 27.38
Epoch: 29 | Loss: 0.6262 | Train Accuracy: 27.90 | Test Accuracy: 27.38
Epoch: 30 | Loss: 0.6263 | Train Accuracy: 27.89 | Test Accuracy: 27.35
Epoch: 31 | Loss: 0.6264 | Train Accuracy: 27.90 | Test Accuracy: 27.38
Epoch: 32 | Loss: 0.6262 | Train Accuracy: 27.90 | Test Accuracy: 27.34
Epoch: 33 | Loss: 0.6262 | Train Accuracy: 27.90 | Test Accuracy: 27.33
Epoch: 34 | Loss: 0.6263 | Train Accuracy: 27.89 | Test Accuracy: 27.36
Epoch: 35 | Loss: 0.6263 | Train Accuracy: 27.90 | Test Accuracy: 27.38
Epoch: 36 | Loss: 0.6262 | Train Accuracy: 27.90 | Test Accuracy: 27.37
Epoch: 37 | Loss: 0.6263 | Train Accuracy: 27.89 | Test Accuracy: 27.34
Epoch: 38 | Loss: 0.6262 | Train Accuracy: 27.90 | Test Accuracy: 27.36
Epoch: 39 | Loss: 0.6262 | Train Accuracy: 27.90 | Test Accuracy: 27.41
Epoch: 40 | Loss: 0.6261 | Train Accuracy: 27.90 | Test Accuracy: 27.36
Epoch: 41 | Loss: 0.6260 | Train Accuracy: 27.89 | Test Accuracy: 27.35
Epoch: 42 | Loss: 0.6261 | Train Accuracy: 27.89 | Test Accuracy: 27.38
Epoch: 43 | Loss: 0.6260 | Train Accuracy: 27.89 | Test Accuracy: 27.37
Epoch: 44 | Loss: 0.6260 | Train Accuracy: 27.91 | Test Accuracy: 27.39
Epoch: 45 | Loss: 0.6259 | Train Accuracy: 27.90 | Test Accuracy: 27.39
Epoch: 46 | Loss: 0.6258 | Train Accuracy: 27.90 | Test Accuracy: 27.37
Epoch: 47 | Loss: 0.6259 | Train Accuracy: 27.90 | Test Accuracy: 27.36
Epoch: 48 | Loss: 0.6257 | Train Accuracy: 27.90 | Test Accuracy: 27.38
Epoch: 49 | Loss: 0.6257 | Train Accuracy: 27.90 | Test Accuracy: 27.37
