Epoch: 0 | Loss: 1.5542 | Train Accuracy: 14.58 | Test Accuracy: 20.81
Epoch: 1 | Loss: 0.8143 | Train Accuracy: 24.55 | Test Accuracy: 25.77
Epoch: 2 | Loss: 0.6811 | Train Accuracy: 27.47 | Test Accuracy: 26.91
Epoch: 3 | Loss: 0.6281 | Train Accuracy: 28.83 | Test Accuracy: 27.50
Epoch: 4 | Loss: 0.5950 | Train Accuracy: 29.80 | Test Accuracy: 27.87
Epoch: 5 | Loss: 0.5725 | Train Accuracy: 30.54 | Test Accuracy: 28.11
Epoch: 6 | Loss: 0.5563 | Train Accuracy: 31.13 | Test Accuracy: 28.26
Epoch: 7 | Loss: 0.5444 | Train Accuracy: 31.59 | Test Accuracy: 28.37
Epoch: 8 | Loss: 0.5352 | Train Accuracy: 31.98 | Test Accuracy: 28.45
Epoch: 9 | Loss: 0.5280 | Train Accuracy: 32.30 | Test Accuracy: 28.53
Epoch: 10 | Loss: 0.5223 | Train Accuracy: 32.56 | Test Accuracy: 28.58
Epoch: 11 | Loss: 0.5177 | Train Accuracy: 32.79 | Test Accuracy: 28.60
Epoch: 12 | Loss: 0.5139 | Train Accuracy: 32.98 | Test Accuracy: 28.64
Epoch: 13 | Loss: 0.5108 | Train Accuracy: 33.14 | Test Accuracy: 28.68
Epoch: 14 | Loss: 0.5081 | Train Accuracy: 33.28 | Test Accuracy: 28.70
Epoch: 15 | Loss: 0.5059 | Train Accuracy: 33.40 | Test Accuracy: 28.71
Epoch: 16 | Loss: 0.5040 | Train Accuracy: 33.50 | Test Accuracy: 28.72
Epoch: 17 | Loss: 0.5023 | Train Accuracy: 33.60 | Test Accuracy: 28.73
Epoch: 18 | Loss: 0.5009 | Train Accuracy: 33.67 | Test Accuracy: 28.76
Epoch: 19 | Loss: 0.4996 | Train Accuracy: 33.74 | Test Accuracy: 28.76
Epoch: 20 | Loss: 0.4985 | Train Accuracy: 33.80 | Test Accuracy: 28.75
Epoch: 21 | Loss: 0.4975 | Train Accuracy: 33.85 | Test Accuracy: 28.77
Epoch: 22 | Loss: 0.4966 | Train Accuracy: 33.90 | Test Accuracy: 28.78
Epoch: 23 | Loss: 0.4958 | Train Accuracy: 33.95 | Test Accuracy: 28.77
Epoch: 24 | Loss: 0.4951 | Train Accuracy: 33.99 | Test Accuracy: 28.78
Epoch: 25 | Loss: 0.4944 | Train Accuracy: 34.03 | Test Accuracy: 28.79
Epoch: 26 | Loss: 0.4939 | Train Accuracy: 34.06 | Test Accuracy: 28.79
Epoch: 27 | Loss: 0.4933 | Train Accuracy: 34.08 | Test Accuracy: 28.80
Epoch: 28 | Loss: 0.4928 | Train Accuracy: 34.11 | Test Accuracy: 28.80
Epoch: 29 | Loss: 0.4923 | Train Accuracy: 34.14 | Test Accuracy: 28.80
Epoch: 30 | Loss: 0.4919 | Train Accuracy: 34.16 | Test Accuracy: 28.80
Epoch: 31 | Loss: 0.4915 | Train Accuracy: 34.18 | Test Accuracy: 28.80
Epoch: 32 | Loss: 0.4911 | Train Accuracy: 34.20 | Test Accuracy: 28.81
Epoch: 33 | Loss: 0.4907 | Train Accuracy: 34.23 | Test Accuracy: 28.82
Epoch: 34 | Loss: 0.4904 | Train Accuracy: 34.25 | Test Accuracy: 28.81
Epoch: 35 | Loss: 0.4901 | Train Accuracy: 34.26 | Test Accuracy: 28.80
Epoch: 36 | Loss: 0.4898 | Train Accuracy: 34.28 | Test Accuracy: 28.80
Epoch: 37 | Loss: 0.4895 | Train Accuracy: 34.29 | Test Accuracy: 28.83
Epoch: 38 | Loss: 0.4892 | Train Accuracy: 34.30 | Test Accuracy: 28.81
Epoch: 39 | Loss: 0.4890 | Train Accuracy: 34.32 | Test Accuracy: 28.81
Epoch: 40 | Loss: 0.4887 | Train Accuracy: 34.33 | Test Accuracy: 28.82
Epoch: 41 | Loss: 0.4885 | Train Accuracy: 34.34 | Test Accuracy: 28.84
Epoch: 42 | Loss: 0.4883 | Train Accuracy: 34.36 | Test Accuracy: 28.83
Epoch: 43 | Loss: 0.4881 | Train Accuracy: 34.37 | Test Accuracy: 28.83
Epoch: 44 | Loss: 0.4879 | Train Accuracy: 34.39 | Test Accuracy: 28.82
Epoch: 45 | Loss: 0.4877 | Train Accuracy: 34.39 | Test Accuracy: 28.81
Epoch: 46 | Loss: 0.4875 | Train Accuracy: 34.40 | Test Accuracy: 28.82
Epoch: 47 | Loss: 0.4873 | Train Accuracy: 34.41 | Test Accuracy: 28.83
Epoch: 48 | Loss: 0.4872 | Train Accuracy: 34.42 | Test Accuracy: 28.83
Epoch: 49 | Loss: 0.4870 | Train Accuracy: 34.43 | Test Accuracy: 28.82
# time python3 mf.py --num_epochs=50 --batch_size=512 --learning_rate=1e-3 --embedding_dim=128 --l2_regularization_factor=0 --learn_biases=False
# real	2029m33.175s
# user	2025m56.137s
# sys	2m30.070s
