Epoch: 0 | Loss: 2.0313 | Train Accuracy: 14.52 | Test Accuracy: 17.51
Epoch: 1 | Loss: 1.0363 | Train Accuracy: 22.20 | Test Accuracy: 24.46
Epoch: 2 | Loss: 0.8018 | Train Accuracy: 25.47 | Test Accuracy: 25.47
Epoch: 3 | Loss: 0.7592 | Train Accuracy: 26.18 | Test Accuracy: 25.88
Epoch: 4 | Loss: 0.7383 | Train Accuracy: 26.63 | Test Accuracy: 26.23
Epoch: 5 | Loss: 0.7225 | Train Accuracy: 27.00 | Test Accuracy: 26.50
Epoch: 6 | Loss: 0.7096 | Train Accuracy: 27.31 | Test Accuracy: 26.71
Epoch: 7 | Loss: 0.6988 | Train Accuracy: 27.58 | Test Accuracy: 26.93
Epoch: 8 | Loss: 0.6897 | Train Accuracy: 27.81 | Test Accuracy: 27.04
Epoch: 9 | Loss: 0.6820 | Train Accuracy: 28.01 | Test Accuracy: 27.15
Epoch: 10 | Loss: 0.6754 | Train Accuracy: 28.17 | Test Accuracy: 27.27
Epoch: 11 | Loss: 0.6697 | Train Accuracy: 28.31 | Test Accuracy: 27.38
Epoch: 12 | Loss: 0.6646 | Train Accuracy: 28.45 | Test Accuracy: 27.40
Epoch: 13 | Loss: 0.6601 | Train Accuracy: 28.54 | Test Accuracy: 27.46
Epoch: 14 | Loss: 0.6560 | Train Accuracy: 28.65 | Test Accuracy: 27.54
Epoch: 15 | Loss: 0.6522 | Train Accuracy: 28.77 | Test Accuracy: 27.56
Epoch: 16 | Loss: 0.6487 | Train Accuracy: 28.84 | Test Accuracy: 27.62
Epoch: 17 | Loss: 0.6454 | Train Accuracy: 28.93 | Test Accuracy: 27.64
Epoch: 18 | Loss: 0.6422 | Train Accuracy: 29.02 | Test Accuracy: 27.70
Epoch: 19 | Loss: 0.6392 | Train Accuracy: 29.10 | Test Accuracy: 27.71
Epoch: 20 | Loss: 0.6365 | Train Accuracy: 29.18 | Test Accuracy: 27.76
Epoch: 21 | Loss: 0.6337 | Train Accuracy: 29.26 | Test Accuracy: 27.81
Epoch: 22 | Loss: 0.6311 | Train Accuracy: 29.34 | Test Accuracy: 27.84
Epoch: 23 | Loss: 0.6286 | Train Accuracy: 29.41 | Test Accuracy: 27.87
Epoch: 24 | Loss: 0.6262 | Train Accuracy: 29.48 | Test Accuracy: 27.92
Epoch: 25 | Loss: 0.6239 | Train Accuracy: 29.55 | Test Accuracy: 27.95
Epoch: 26 | Loss: 0.6216 | Train Accuracy: 29.61 | Test Accuracy: 27.99
Epoch: 27 | Loss: 0.6195 | Train Accuracy: 29.69 | Test Accuracy: 28.02
Epoch: 28 | Loss: 0.6174 | Train Accuracy: 29.75 | Test Accuracy: 28.04
Epoch: 29 | Loss: 0.6154 | Train Accuracy: 29.81 | Test Accuracy: 28.07
Epoch: 30 | Loss: 0.6134 | Train Accuracy: 29.87 | Test Accuracy: 28.14
Epoch: 31 | Loss: 0.6115 | Train Accuracy: 29.93 | Test Accuracy: 28.15
Epoch: 32 | Loss: 0.6097 | Train Accuracy: 30.01 | Test Accuracy: 28.13
Epoch: 33 | Loss: 0.6079 | Train Accuracy: 30.06 | Test Accuracy: 28.17
Epoch: 34 | Loss: 0.6062 | Train Accuracy: 30.11 | Test Accuracy: 28.21
Epoch: 35 | Loss: 0.6045 | Train Accuracy: 30.17 | Test Accuracy: 28.23
Epoch: 36 | Loss: 0.6029 | Train Accuracy: 30.21 | Test Accuracy: 28.29
Epoch: 37 | Loss: 0.6014 | Train Accuracy: 30.27 | Test Accuracy: 28.29
Epoch: 38 | Loss: 0.5999 | Train Accuracy: 30.32 | Test Accuracy: 28.33
Epoch: 39 | Loss: 0.5985 | Train Accuracy: 30.37 | Test Accuracy: 28.34
Epoch: 40 | Loss: 0.5971 | Train Accuracy: 30.41 | Test Accuracy: 28.35
Epoch: 41 | Loss: 0.5959 | Train Accuracy: 30.45 | Test Accuracy: 28.38
Epoch: 42 | Loss: 0.5946 | Train Accuracy: 30.50 | Test Accuracy: 28.39
Epoch: 43 | Loss: 0.5935 | Train Accuracy: 30.54 | Test Accuracy: 28.40
Epoch: 44 | Loss: 0.5924 | Train Accuracy: 30.58 | Test Accuracy: 28.44
Epoch: 45 | Loss: 0.5913 | Train Accuracy: 30.62 | Test Accuracy: 28.44
Epoch: 46 | Loss: 0.5903 | Train Accuracy: 30.66 | Test Accuracy: 28.45
Epoch: 47 | Loss: 0.5894 | Train Accuracy: 30.69 | Test Accuracy: 28.45
Epoch: 48 | Loss: 0.5885 | Train Accuracy: 30.72 | Test Accuracy: 28.47
Epoch: 49 | Loss: 0.5877 | Train Accuracy: 30.75 | Test Accuracy: 28.51
