Epoch: 0 | Loss: 1.6386 | Train Accuracy: 16.78 | Test Accuracy: 19.43
Epoch: 1 | Loss: 0.9584 | Train Accuracy: 22.45 | Test Accuracy: 23.97
Epoch: 2 | Loss: 0.7721 | Train Accuracy: 25.73 | Test Accuracy: 25.72
Epoch: 3 | Loss: 0.7127 | Train Accuracy: 27.02 | Test Accuracy: 26.47
Epoch: 4 | Loss: 0.6825 | Train Accuracy: 27.75 | Test Accuracy: 26.86
Epoch: 5 | Loss: 0.6620 | Train Accuracy: 28.28 | Test Accuracy: 27.13
Epoch: 6 | Loss: 0.6459 | Train Accuracy: 28.71 | Test Accuracy: 27.36
Epoch: 7 | Loss: 0.6325 | Train Accuracy: 29.08 | Test Accuracy: 27.59
Epoch: 8 | Loss: 0.6208 | Train Accuracy: 29.42 | Test Accuracy: 27.75
Epoch: 9 | Loss: 0.6105 | Train Accuracy: 29.72 | Test Accuracy: 27.89
Epoch: 10 | Loss: 0.6013 | Train Accuracy: 30.00 | Test Accuracy: 28.02
Epoch: 11 | Loss: 0.5931 | Train Accuracy: 30.28 | Test Accuracy: 28.19
Epoch: 12 | Loss: 0.5859 | Train Accuracy: 30.52 | Test Accuracy: 28.25
Epoch: 13 | Loss: 0.5796 | Train Accuracy: 30.74 | Test Accuracy: 28.35
Epoch: 14 | Loss: 0.5741 | Train Accuracy: 30.95 | Test Accuracy: 28.44
Epoch: 15 | Loss: 0.5691 | Train Accuracy: 31.12 | Test Accuracy: 28.48
Epoch: 16 | Loss: 0.5647 | Train Accuracy: 31.30 | Test Accuracy: 28.53
Epoch: 17 | Loss: 0.5608 | Train Accuracy: 31.45 | Test Accuracy: 28.58
Epoch: 18 | Loss: 0.5573 | Train Accuracy: 31.59 | Test Accuracy: 28.65
Epoch: 19 | Loss: 0.5542 | Train Accuracy: 31.72 | Test Accuracy: 28.68
Epoch: 20 | Loss: 0.5513 | Train Accuracy: 31.84 | Test Accuracy: 28.70
Epoch: 21 | Loss: 0.5487 | Train Accuracy: 31.95 | Test Accuracy: 28.75
Epoch: 22 | Loss: 0.5463 | Train Accuracy: 32.06 | Test Accuracy: 28.77
Epoch: 23 | Loss: 0.5441 | Train Accuracy: 32.16 | Test Accuracy: 28.83
Epoch: 24 | Loss: 0.5420 | Train Accuracy: 32.24 | Test Accuracy: 28.82
Epoch: 25 | Loss: 0.5402 | Train Accuracy: 32.33 | Test Accuracy: 28.86
Epoch: 26 | Loss: 0.5384 | Train Accuracy: 32.40 | Test Accuracy: 28.86
Epoch: 27 | Loss: 0.5367 | Train Accuracy: 32.49 | Test Accuracy: 28.85
Epoch: 28 | Loss: 0.5352 | Train Accuracy: 32.56 | Test Accuracy: 28.92
Epoch: 29 | Loss: 0.5337 | Train Accuracy: 32.64 | Test Accuracy: 28.91
Epoch: 30 | Loss: 0.5324 | Train Accuracy: 32.70 | Test Accuracy: 28.93
Epoch: 31 | Loss: 0.5311 | Train Accuracy: 32.75 | Test Accuracy: 28.95
Epoch: 32 | Loss: 0.5298 | Train Accuracy: 32.82 | Test Accuracy: 28.94
Epoch: 33 | Loss: 0.5287 | Train Accuracy: 32.87 | Test Accuracy: 28.96
Epoch: 34 | Loss: 0.5276 | Train Accuracy: 32.92 | Test Accuracy: 28.97
Epoch: 35 | Loss: 0.5265 | Train Accuracy: 32.98 | Test Accuracy: 28.97
Epoch: 36 | Loss: 0.5256 | Train Accuracy: 33.04 | Test Accuracy: 28.97
Epoch: 37 | Loss: 0.5246 | Train Accuracy: 33.08 | Test Accuracy: 29.01
Epoch: 38 | Loss: 0.5237 | Train Accuracy: 33.11 | Test Accuracy: 29.00
Epoch: 39 | Loss: 0.5229 | Train Accuracy: 33.17 | Test Accuracy: 28.97
Epoch: 40 | Loss: 0.5221 | Train Accuracy: 33.20 | Test Accuracy: 29.01
Epoch: 41 | Loss: 0.5213 | Train Accuracy: 33.24 | Test Accuracy: 29.03
Epoch: 42 | Loss: 0.5206 | Train Accuracy: 33.29 | Test Accuracy: 29.01
Epoch: 43 | Loss: 0.5199 | Train Accuracy: 33.33 | Test Accuracy: 29.01
Epoch: 44 | Loss: 0.5192 | Train Accuracy: 33.36 | Test Accuracy: 29.03
Epoch: 45 | Loss: 0.5186 | Train Accuracy: 33.39 | Test Accuracy: 29.03
Epoch: 46 | Loss: 0.5180 | Train Accuracy: 33.43 | Test Accuracy: 29.04
Epoch: 47 | Loss: 0.5174 | Train Accuracy: 33.47 | Test Accuracy: 29.06
Epoch: 48 | Loss: 0.5169 | Train Accuracy: 33.49 | Test Accuracy: 29.07
Epoch: 49 | Loss: 0.5163 | Train Accuracy: 33.52 | Test Accuracy: 29.05
